customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8563-OYMQY,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.63,1389.45,No
0754-EEBDC,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.59,45.18,No
5777-ZPQNC,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.45,224.95,No
1951-IEYXM,Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.08,6353.52,No
3318-NMQXL,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,94.6,No
3143-ILDAL,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.15,5343.25,Yes
1022-RKXDR,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.39,1002.82,No
2361-FJWNO,Male,0,No,No,38,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.07,1370.66,No
2272-UOINI,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.82,472.92,No
8232-UTFOZ,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.71,1454.57,No
3750-YHRYO,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.02,126.12,No
6637-KYRCV,Female,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.95,92.85,No
5668-MEISB,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),108.42,7697.82,No
0129-QMPDR,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.75,932.75,No
7188-CBBBA,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,98.03,6175.89,No
5356-CSVSQ,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.92,64.92,No
3221-CJMSG,Male,0,No,No,23,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.69,1188.87,No
4720-VSTSI,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.3,3579.3,Yes
3219-JQRSL,Female,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.26,6296.94,No
2801-NISEI,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.37,1262.14,No
3946-MHCZW,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,53.87,0.0,Yes
4623-ZKHLY,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.04,460.8,No
6732-VAILE,Male,0,Yes,Yes,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.51,6038.19,No
8201-AAXCB,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,61.28,1348.16,No
7696-CFTAT,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.51,752.85,No
1845-CSBRZ,Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),87.27,1832.67,No
2123-VSCOT,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),73.11,4094.16,No
6651-AZVTJ,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.11,4901.28,Yes
4566-GOLUK,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.63,4843.35,Yes
2484-DGXPZ,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.89,656.7,Yes
2018-QKYGT,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.15,0.0,No
2792-VPPET,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.99,0.0,No
7409-JURKQ,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.38,5947.76,No
3247-MHJKM,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.46,0.0,No
1964-SVLEA,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.25,361.25,No
4587-NUKOX,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.58,79.58,Yes
7297-DVYGA,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.53,1103.97,No
2239-CGBUZ,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),63.0,3024.0,No
0854-UYHZD,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.35,245.85,No
7243-LCGGZ,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.52,0.0,No
8267-KFGYD,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.26,0.0,No
4890-VMUAV,Male,0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,72.05,4395.05,No
9261-WDCAF,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.56,111.12,No
3764-MNMOI,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.69,931.05,No
7442-YGZFK,Male,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.57,0.0,No
0420-BWTPW,Male,0,No,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,27.85,139.25,Yes
8229-BUJHX,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.18,1440.24,No
7449-HVPIV,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.78,4720.56,No
5504-WSIUR,Female,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),91.7,6235.6,No
8183-ONMXC,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,81.22,0.0,Yes
8466-PZBLH,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),106.68,6827.52,No
9614-RMGHA,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.58,5989.12,Yes
8735-IJJEG,Male,0,Yes,No,13,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),52.42,681.46,No
0564-MUUQK,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.69,1626.73,No
5054-IEXZT,Male,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.24,0.0,Yes
5834-ASPWA,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,0.0,Yes
0701-RFGFI,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.38,4433.48,No
0019-EFAEP,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),103.34,7337.14,No
5619-PTMIK,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.24,2289.32,No
3737-XBQDD,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.1,1787.1,No
5882-CMAZQ,Female,0,Yes,Yes,2,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.48,68.96,No
5846-QFDFI,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),90.34,2890.88,No
4445-KWOKW,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),62.84,2450.76,No
3511-APPBJ,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),101.62,2235.64,No
7967-HYCDE,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.51,435.06,No
2430-RRYUW,Male,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.84,3629.6,No
3948-XHGNA,Male,0,No,No,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.61,1141.03,Yes
3723-BFBGR,Male,1,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.86,1152.06,No
0565-IYCGT,Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.26,5444.42,Yes
5447-WZAFP,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.61,5030.5,No
5110-CHOPY,Female,0,No,No,59,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,56.6,3339.4,No
5445-UTODQ,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.59,489.54,Yes
4425-OWHWB,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.37,363.29,No
7892-QVYKW,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.45,1857.45,No
9675-ICXCT,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,81.89,5814.19,No
1024-VRZHF,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.15,771.5,Yes
4703-MQYKT,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,413.0,No
9497-QCMMS,Male,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.46,0.0,Yes
5692-ICXLW,Male,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.31,2556.68,No
0602-DDUML,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,72.21,3971.55,No
2208-MPXIO,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.77,893.11,No
1960-UYCNN,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.1,864.9,No
0348-SDKOL,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5885.6,Yes
3190-FZATL,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.93,272.09,No
7336-RLLRH,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,82.12,2053.0,No
4373-MAVJG,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.87,1126.44,Yes
8901-HJXTF,Female,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,30.31,272.79,Yes
7710-JSYOA,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.4,6324.8,No
5419-KLXBN,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.63,2015.86,No
3424-NMNBO,Male,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,109.79,6258.03,Yes
9885-MFVSU,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),47.05,1599.7,No
4514-GFCFI,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.02,1118.26,Yes
0607-MVMGC,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),80.85,3557.4,No
3365-SAIGS,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.68,1338.88,No
9828-AOQLM,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.82,0.0,Yes
8022-BECSI,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.64,392.16,No
8000-REIQB,Female,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.68,0.0,Yes
9993-LHIEB,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,69.81,4467.84,No
0266-CLZKZ,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.52,6923.8,No
7615-ESMYF,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.42,46.42,Yes
3858-VOBET,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.46,1682.12,Yes
7020-OZKXZ,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),76.15,456.9,No
3977-QCRSL,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.95,83.8,No
0017-DINOC,Male,0,No,No,51,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.71,2331.21,No
1447-PJGGA,Female,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.42,5343.52,Yes
8565-CLBZW,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.71,2017.62,Yes
9139-WQQDY,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,102.47,4816.09,Yes
0224-HJAPT,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.65,95.3,Yes
8086-OVPWV,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.05,82.05,Yes
9430-FRQOC,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,90.05,270.15,Yes
7639-OPLNG,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.47,5324.49,No
3074-GQWYX,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.37,232.11,Yes
1492-QGCLU,Male,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,87.9,4482.9,No
6845-RGTYS,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.89,4450.05,Yes
7328-OWMOM,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.43,628.04,No
4418-LZMSV,Male,0,Yes,Yes,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.74,712.14,No
5155-AZQPB,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.17,1254.25,No
8861-HGGKB,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.92,711.36,Yes
1087-GRUYI,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.54,775.44,No
7065-YUNRY,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.73,0.0,Yes
7694-VLBWQ,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,105.58,6968.28,Yes
2546-KZAAT,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.61,3856.11,No
0181-RITDD,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,109.72,6692.92,No
5989-PGKJB,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.31,1208.34,No
4795-KTRTH,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.19,249.57,Yes
8272-ONJLV,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,97.16,1068.76,No
1488-PBLJN,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.23,8276.1,No
0308-GIQJT,Male,1,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),106.34,7337.46,No
3778-FOAQW,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.23,488.29,No
4452-ROHMO,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,241.8,No
6481-OGDOO,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),92.81,6125.46,Yes
3090-LETTY,Male,0,No,Yes,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),61.55,61.55,No
5349-AZPEW,Female,0,Yes,Yes,2,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.9,53.8,No
3753-TSEMP,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.99,1156.87,Yes
8305-VHZBZ,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.17,0.0,Yes
9720-JJJOR,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.92,2476.8,No
8100-HZZLJ,Female,0,No,Yes,41,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.22,2674.02,No
8775-ERLNB,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.32,0.0,No
8309-IEYJD,Female,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.85,0.0,No
9172-JITSM,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.26,2238.24,Yes
6298-QDFNH,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.54,1712.34,Yes
7398-HPYZQ,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.17,6359.73,No
3546-GHEAE,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.08,110.4,No
7361-YPXFS,Female,1,No,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.94,1673.5,No
6557-BZXLQ,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.25,926.25,No
2550-QHZGP,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.71,118.26,No
7519-JTWQH,Female,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.2,7629.6,No
2538-OIMXF,Female,0,No,Yes,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.77,0.0,No
8543-MSDMF,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.02,158.04,No
9961-JBNMK,Male,1,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.74,1974.8,Yes
1170-SASML,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.33,5851.11,No
4872-JCVCA,Female,0,Yes,No,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.62,3423.78,No
5346-BZCHP,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.44,1436.48,No
2038-LLMLM,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.18,4688.1,Yes
6173-ITPWD,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.93,3692.92,Yes
9734-UYXQI,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.29,0.0,Yes
1216-BGTSP,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.67,4606.14,No
4138-NAXED,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.29,3997.92,No
2189-UXTKY,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.57,1511.83,Yes
0744-BIKKF,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.22,6192.62,No
7483-IQWIB,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.63,3312.05,No
5248-KWLAR,Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,91.85,6337.65,No
4958-GZWIY,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,49.5,297.0,Yes
7996-MHXLW,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.38,1661.94,No
7833-PKIHD,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.5,3748.5,No
7061-OVMIM,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.66,530.82,No
5153-RTHKF,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.63,2825.79,No
1852-QSWCD,Male,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.53,1618.33,No
4832-VRBMR,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.74,6767.36,No
9079-LWTFD,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,101.53,4670.38,No
