customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6919-ELBGL,Male,1,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.65,8186.85,No
3966-HRMZA,Female,1,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,77.91,0.0,No
6425-JWTDV,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.51,877.95,No
8405-IGQFX,Female,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),92.37,5542.2,No
8224-IVVPA,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.81,1420.25,No
9477-LGWQI,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),81.06,5593.14,No
1410-RSCMR,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.63,358.15,No
3115-CZMZD,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.07,0.0,No
0139-IVFJG,Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,92.31,0.0,Yes
6683-VLCTZ,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,1895.25,Yes
5730-DBDSI,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1303.25,No
0030-FNXPP,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.78,21.78,No
2189-WWOEW,Female,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.73,1242.22,Yes
5684-FJVYR,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.56,6248.64,No
4013-GUXND,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.33,0.0,No
1894-IGFSG,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.86,1929.06,Yes
7379-POKDZ,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.38,0.0,Yes
1266-NZYUI,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.44,4790.8,No
7969-FFOWG,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.47,1374.08,No
4718-DHSMV,Female,0,No,No,10,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,37.14,371.4,No
5175-WLYXL,Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.31,1506.89,No
7817-OMJNA,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.72,269.36,No
8728-SKJLR,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.49,2944.11,No
3137-NYQQI,Male,0,Yes,No,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,67.47,944.58,No
7706-DZNKK,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.6,194.4,No
0236-HFWSV,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.6,1159.2,Yes
3900-AQPHZ,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.42,0.0,Yes
5842-POCOP,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,91.42,182.84,Yes
2037-XJFUP,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.53,2925.9,Yes
8823-RLPWL,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),112.64,7884.8,No
9505-SQFSW,Female,0,Yes,Yes,2,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,41.3,82.6,No
7314-OXENN,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.06,0.0,Yes
3758-CKOQL,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.44,6124.08,Yes
0322-CHQRU,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.9,46.9,Yes
5676-CFLYY,Male,0,Yes,Yes,68,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.14,5109.52,No
7521-AFHAB,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,47.62,142.86,No
0285-INHLN,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.35,1352.4,No
4678-DVQEO,Female,0,No,No,0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.86,0.0,Yes
5125-CNDSP,Male,0,No,Yes,60,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),41.3,2478.0,No
0691-IFBQW,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.1,4954.5,Yes
4992-LTJNE,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),57.32,4069.72,No
2202-OUTMO,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.75,1945.25,No
0810-BDHAW,Female,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,81.08,1864.84,No
0229-LFJAF,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),70.9,4963.0,No
7131-ZQZNK,Female,0,Yes,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.97,3478.26,No
3442-ZHHCC,Male,0,No,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),79.79,5186.35,No
5726-CVNYA,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.62,141.72,No
9871-ELEYA,Female,0,No,Yes,33,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),69.23,2284.59,No
4257-GAESD,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),47.44,189.76,No
5173-WXOQV,Male,0,Yes,No,0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.38,0.0,No
2040-OBMLJ,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),83.96,2350.88,No
6286-ZHAOK,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.02,551.38,No
3807-XHCJH,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.95,0.0,No
3009-JWMPU,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.83,6089.63,Yes
5671-RQRLP,Female,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),76.01,5092.67,No
1450-GALXR,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.09,792.72,Yes
8859-AXJZP,Male,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.45,1005.1,No
3174-AKMAS,Female,0,Yes,No,44,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),66.36,2919.84,No
3138-BKYAV,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.45,265.35,No
9926-PJHDQ,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.17,5324.73,No
7382-DFJTU,Male,0,No,No,17,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),57.47,976.99,No
2798-NYLMZ,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.49,7623.81,No
4289-DTDKW,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.72,3979.36,Yes
1820-TQVEV,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,0.0,Yes
2239-JALAW,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.64,5755.2,Yes
4853-RULSV,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.6,7008.2,Yes
8098-TDCBU,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.06,1082.4,No
3551-GAEGL,Male,0,Yes,Yes,33,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),33.93,1119.69,No
4785-NKHCX,Male,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.73,68.19,No
3196-NVXLZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.58,1926.76,Yes
6275-YDUVO,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.57,0.0,Yes
0036-IHMOT,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.51,5486.52,No
0115-TFERT,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.55,2176.45,Yes
4178-EGMON,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),91.35,6303.15,No
4220-TINQT,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.3,6507.7,No
5318-YKDPV,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.25,3412.5,No
7975-TZMLR,Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.11,4639.95,No
0295-QVKPB,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.55,270.2,No
4335-BSMJS,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.62,1806.82,No
2311-QYMUQ,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.16,1211.08,No
3643-AHCFP,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.69,394.76,Yes
9146-JRIOX,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.4,316.8,No
3104-OWCGK,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,91.51,5399.09,Yes
5337-IIWKZ,Male,0,Yes,Yes,31,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,47.65,1477.15,No
9101-BWFSS,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,109.11,5237.28,Yes
9650-VBUOG,Male,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.86,1010.1,No
3487-EARAT,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),75.88,5235.72,No
2672-TGEFF,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.92,3023.28,No
9231-ZJYAM,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.45,158.9,Yes
4250-WAROZ,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.41,5475.78,No
8184-WMOFI,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),74.22,4453.2,No
6982-SSHFK,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,47.35,0.0,Yes
6092-QZVPP,Male,0,No,No,33,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.05,2641.65,No
4625-LAMOB,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.99,965.58,No
0727-BMPLR,Female,1,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.13,5306.89,Yes
0392-BZIUW,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.41,7273.29,No
1038-ZAGBI,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.94,197.46,Yes
6549-NNDYT,Female,0,No,No,12,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.67,404.04,No
3027-ZTDHO,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.56,0.0,Yes
0422-OHQHQ,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.3,267.6,No
6916-HIJSE,Female,0,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.33,5375.79,No
2316-ESMLS,Female,0,Yes,Yes,9,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),36.87,331.83,No
9778-OGKQZ,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),93.75,6468.75,No
7408-OFWXJ,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.79,6425.3,No
6007-TCTST,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.22,8464.62,No
2252-NKNSI,Male,0,No,Yes,50,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,87.49,4374.5,No
8713-IGZSO,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.06,26.06,No
7905-TVXTA,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.51,266.04,No
7695-PKLCZ,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.0,1518.0,No
2382-BCKQJ,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.71,6326.31,Yes
8374-UULRV,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.99,6089.3,No
2207-NHRJK,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,53.04,0.0,Yes
3224-DFQNQ,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,92.68,6024.2,No
5275-PMFUT,Male,0,Yes,Yes,70,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.98,4548.6,No
4795-UXVCJ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.58,514.5,No
9777-IQHWP,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),94.79,5876.98,No
0947-MUGVO,Male,1,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.36,1374.48,Yes
9944-HKVVB,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.47,196.94,Yes
4124-MMETB,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.45,1813.55,Yes
3671-SHRSP,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.59,81.59,Yes
0979-MOZQI,Male,0,Yes,No,61,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),42.29,2579.69,No
2732-ISEZX,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.09,63.27,No
3313-QKNKB,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,86.59,4849.04,Yes
0323-XWWTN,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.33,29.33,No
1937-OTUKY,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.86,7019.06,No
1573-LGXBA,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.86,5547.3,No
1764-VUUMT,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.91,1380.33,No
5073-WXOYN,Female,0,No,No,57,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.59,2997.63,Yes
4713-ZBURT,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),100.24,4410.56,No
3050-GBUSH,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),37.52,75.04,No
0207-MDKNV,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.64,1520.96,Yes
7876-AEHIG,Female,0,No,Yes,49,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),62.92,3083.08,No
7945-HLKEA,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,66.02,3763.14,No
9342-VNIMQ,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.45,1838.4,No
9851-KIELU,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.14,784.98,Yes
3523-BRGUW,Male,1,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.71,522.33,No
3908-BLSYF,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,85.74,257.22,Yes
3199-NPKCN,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,112.2,7180.8,No
5170-PTRKA,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),36.21,1738.08,No
4661-NJEUX,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.17,0.0,No
2123-AGEEN,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.6,433.0,No
1258-YMZNM,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),111.18,2890.68,No
0048-LUMLS,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.36,3106.24,No
7549-MYGPK,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,102.35,6243.35,Yes
5898-IGSLP,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.69,2630.01,No
3804-RVTGV,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.53,5170.97,Yes
6259-WJQLC,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.92,2570.52,No
9227-LUNBG,Female,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,27.66,0.0,Yes
7997-EASSD,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),85.04,5272.48,No
0730-KOAVE,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.35,2669.8,No
8975-SKGRX,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.87,8151.16,No
0678-RLHVP,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,106.46,5323.0,No
4315-MURBD,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.92,1019.2,Yes
2267-FPIMA,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.13,4662.24,No
1051-GEJLJ,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.71,0.0,No
9734-YWGEX,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.2,708.4,Yes
2719-BDAQO,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.45,1559.2,Yes
5285-MVEHD,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.32,5903.28,No
0379-DJQHR,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.09,5549.94,No
0781-LKXBR,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,725.55,Yes
5543-QDCRY,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.69,113.38,No
0297-RBCSG,Male,0,No,No,17,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),66.0,1122.0,No
4694-PHWFW,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.0,147.0,No
0835-JKADZ,Female,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.38,7823.22,No
1907-UBQFC,Male,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.39,669.51,Yes
7508-SMHXL,Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),91.63,1099.56,No
3865-YIOTT,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),107.88,7443.72,No
5993-BQHEA,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.15,231.5,No
6024-RUGGH,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.05,1963.5,No
