customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1764-VUUMT,Male,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1321.6,No
5073-WXOYN,Female,0,No,No,58,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,52.89,3067.62,Yes
4713-ZBURT,Male,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),102.8,4523.2,No
3050-GBUSH,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.45,80.9,No
0207-MDKNV,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,106.16,1380.08,Yes
7876-AEHIG,Female,0,No,Yes,50,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),64.96,3248.0,No
7945-HLKEA,Female,0,No,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,65.16,3779.28,No
9342-VNIMQ,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.23,1863.36,No
9851-KIELU,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.89,887.12,Yes
3523-BRGUW,Male,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.29,582.25,No
3908-BLSYF,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,87.22,436.1,Yes
3199-NPKCN,Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,114.29,7314.56,No
5170-PTRKA,Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),42.3,1945.8,No
4661-NJEUX,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.18,0.0,No
2123-AGEEN,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.52,519.12,No
1258-YMZNM,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),117.0,2925.0,No
0048-LUMLS,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),95.37,3433.32,No
7549-MYGPK,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,108.35,6609.35,Yes
5898-IGSLP,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,93.26,2704.54,No
3804-RVTGV,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.45,5301.6,Yes
6259-WJQLC,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.11,2514.41,No
9227-LUNBG,Female,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.61,0.0,Yes
7997-EASSD,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.44,4967.84,No
0730-KOAVE,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.68,2664.36,No
8975-SKGRX,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.88,8391.6,No
0678-RLHVP,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,111.62,5581.0,No
4315-MURBD,Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.8,898.2,Yes
2267-FPIMA,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.04,4748.88,No
1051-GEJLJ,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.08,0.0,No
9734-YWGEX,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.06,735.42,Yes
2719-BDAQO,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.26,1572.16,No
5285-MVEHD,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.33,5848.15,No
0379-DJQHR,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.6,5385.6,No
0781-LKXBR,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.88,855.04,Yes
5543-QDCRY,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.94,176.82,No
0297-RBCSG,Male,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.91,1166.56,No
4694-PHWFW,Female,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.85,194.95,No
0835-JKADZ,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,117.67,8236.9,No
1907-UBQFC,Male,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,631.6,No
7508-SMHXL,Female,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.73,1231.49,No
3865-YIOTT,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),107.69,7430.61,Yes
5993-BQHEA,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.28,212.8,No
6024-RUGGH,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.44,1990.8,No
6513-EECDB,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.11,0.0,Yes
3956-CJUST,Female,1,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.67,1513.4,No
4079-WWQQQ,Male,0,No,No,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.11,4975.59,No
6103-BOCOU,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.99,1931.77,No
5149-TGWDZ,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.81,1991.39,No
7471-WNSUF,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.58,1483.64,No
8942-DBMHZ,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.3,254.7,No
4301-VVZKA,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.92,1228.8,No
9199-PWQVC,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),86.32,5179.2,No
4824-GUCBY,Female,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.09,1635.71,No
5393-HJZSM,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.62,2221.98,No
7074-IEVOJ,Female,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.94,0.0,Yes
9625-QSTYE,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.94,849.4,Yes
0862-PRCBS,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.47,7115.55,No
8812-ZRHFP,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,92.42,2495.34,No
5146-CBVOE,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.42,1055.88,No
0454-OKRCT,Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),82.4,2472.0,No
5787-KXGIY,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.96,1791.24,No
4750-ZRXIU,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.53,88.53,Yes
4198-VFOEA,Female,0,No,No,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,33.85,372.35,No
6630-UJZMY,Female,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.92,181.84,No
5709-LVOEQ,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,85.79,0.0,Yes
6400-BWQKW,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.25,246.75,Yes
2692-AQCPF,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.26,7146.12,No
0347-UBKUZ,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.96,272.48,No
0835-DUUIQ,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.85,605.85,No
0811-GSDTP,Female,0,No,Yes,11,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,32.23,354.53,No
7567-ECMCM,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.33,1939.59,No
6115-ZTBFQ,Female,0,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),72.04,5114.84,Yes
6353-BRMMA,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.22,5629.66,No
6680-WKXRZ,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.73,153.46,Yes
6231-WFGFH,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.23,25.23,No
9904-EHEVJ,Female,1,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.94,2758.2,No
7028-DVOIQ,Male,1,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.11,3468.63,Yes
6169-PPETC,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.97,780.98,No
4208-UFFGW,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.6,0.0,Yes
8584-KMVXD,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,77.91,545.37,No
8467-WYNSR,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,62.63,1252.6,No
0851-DFJKB,Female,0,No,No,13,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.86,778.18,No
5382-SOYZL,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.31,2064.51,No
9448-REEVD,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.9,0.0,Yes
3261-CQXOL,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.54,1900.26,No
8388-FYNPZ,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,62.72,62.72,No
4002-BQWPQ,Male,0,No,No,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),89.69,2152.56,No
5651-YLPRD,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.64,2715.56,No
2826-DXLQO,Male,1,Yes,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),37.63,150.52,No
4378-BZYFP,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.94,293.16,No
9489-UTFKA,Male,1,Yes,No,5,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),65.74,328.7,No
4849-PYRLQ,Female,1,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.12,4326.48,No
9117-SHLZX,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.69,0.0,Yes
9889-TMAHG,Male,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),104.2,625.2,Yes
4541-RMRLG,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.34,77.36,Yes
7764-BDPEE,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.0,0.0,Yes
3429-IFLEM,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),84.86,5770.48,No
3158-MOERK,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.03,96.03,No
7294-TMAOP,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.9,0.0,Yes
5002-GCQFH,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.04,4701.88,No
0556-FJEGU,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),76.33,4350.81,No
8919-FYFQZ,Male,1,Yes,No,41,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32.03,1313.23,Yes
0604-THJFP,Female,0,Yes,Yes,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.69,4574.64,No
2834-JRTUA,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.12,7828.16,Yes
5875-YPQFJ,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.96,0.0,No
5879-SESNB,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.83,630.64,No
6646-QVXLR,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.64,6566.04,Yes
6461-PPAXN,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),58.26,1922.58,No
3318-ISQFQ,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.11,420.09,No
1106-HRLKZ,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.51,1017.87,No
2483-XSSMZ,Female,0,No,No,38,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,52.41,1991.58,No
8603-IJWDN,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.32,0.0,Yes
8165-ZJRNM,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.6,1722.0,No
9369-XFEHK,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.68,2709.76,Yes
2604-XVDAM,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.97,458.73,No
3717-OFRTN,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.46,0.0,No
9046-JBFWA,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.39,556.14,No
3280-NMUVX,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.34,842.88,No
1206-EHBDD,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.72,4358.88,No
8361-LBRDI,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.23,1837.11,No
4883-KCPZJ,Female,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.31,626.2,No
9108-EQPNQ,Female,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.71,303.39,No
7277-KAMWT,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.84,322.08,No
3842-IYKUE,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),91.47,3109.98,Yes
6641-XRPSU,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.54,2353.28,Yes
1374-DMZUI,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.76,302.28,Yes
2545-LXYVJ,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.31,1470.39,No
3234-VKACU,Male,0,No,No,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,72.13,0.0,No
8357-EQXFO,Female,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,512.25,Yes
1989-PRJHP,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.09,1946.16,Yes
8120-JDCAM,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.04,213.12,No
8917-FAEMR,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.17,787.78,No
7047-YXDMZ,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.71,488.49,No
2858-EIMXH,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),102.22,5111.0,No
9524-EGPJC,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.82,1452.3,Yes
6993-OHLXR,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.13,0.0,Yes
8818-XYFCQ,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.6,3087.6,Yes
6419-ZTTLE,Male,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.83,480.26,No
0929-HYQEW,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.09,108.18,No
6614-YOLAC,Female,0,Yes,Yes,68,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,66.02,4489.36,No
7426-RHZGU,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.45,584.7,No
4065-JJAVA,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.67,0.0,No
4695-VADHF,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,62.88,943.2,Yes
3863-IUBJR,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),61.36,613.6,Yes
7649-SIJJF,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,82.43,5605.24,No
9361-YNQWJ,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.89,1823.29,No
3748-FVMZZ,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.29,40.29,No
9391-TTOYH,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.42,449.82,No
1452-XRSJV,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),56.05,2073.85,No
3422-WJOYD,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,62.11,1552.75,No
8242-SOQUO,Female,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.89,263.67,No
7460-ITWWP,Female,1,Yes,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.41,4022.04,No
7147-AYBAA,Male,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.94,2411.96,No
7868-TMWMZ,Female,1,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.09,6275.13,No
4822-RVYBB,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,712.6,Yes
6732-FZUGP,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),99.55,4479.75,No
8436-BJUMM,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.23,2075.29,Yes
4184-TJFAN,Female,1,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.2,0.0,No
8329-GWVPJ,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.35,3692.15,No
1352-VHKAJ,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.41,1809.84,No
4145-UQXUQ,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,493.25,Yes
2632-TACXW,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.48,1444.32,No
8146-QQKZH,Female,0,Yes,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.52,5969.88,No
1767-CJKBA,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.55,2050.65,No
6445-TNRXS,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.41,7617.06,No
4581-LNWUM,Female,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,51.26,512.6,No
4869-EPIUS,Male,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,83.09,4403.77,No
9948-YPTDG,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.67,2963.45,Yes
1236-WFCDV,Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.7,1160.4,Yes
1915-OAKWD,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.42,366.3,No
7296-PIXQY,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.78,811.58,No
