customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9798-DRYDS,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,63.04,945.6,No
8532-UEFWH,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.62,1357.62,No
6296-DDOOR,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.75,1057.5,No
7951-VRDVK,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),87.8,3073.0,No
5931-FLJJF,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.62,353.1,Yes
4815-YOSUK,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.52,7386.4,No
2659-VXMWZ,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.62,7366.92,Yes
0380-NEAVX,Male,1,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.5,3349.5,No
3207-OYBWH,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.42,5303.1,Yes
4285-GYRQC,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.48,437.4,Yes
7216-EWTRS,Female,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.44,0.0,Yes
4365-MSDYN,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.24,121.44,No
7036-TYDEC,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.39,6994.13,No
5802-ADBRC,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.8,5030.4,No
8076-FEZKJ,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.97,167.76,Yes
5197-YPYBZ,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.48,264.8,No
8337-MSSXB,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.71,1040.52,Yes
4312-GVYNH,Female,0,Yes,No,69,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.14,3459.66,No
8495-LJDFO,Female,1,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.19,6769.78,No
0839-JTCUD,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.16,5925.4,No
5494-WOZRZ,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5740.0,No
1302-UHBDD,Male,1,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.99,1619.82,No
2234-EOFPT,Male,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.13,5689.23,No
8619-IJNDK,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.43,4580.1,No
8378-LKJAF,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.54,3793.98,No
8182-BJDSI,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.81,2361.06,Yes
2528-HFYZX,Male,1,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.83,1245.28,No
1153-GNOLC,Male,0,No,No,31,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,40.14,1244.34,No
3298-QEICA,Female,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,36.55,804.1,No
0788-DXBFY,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.87,1132.59,No
3597-YASZG,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,7289.85,No
3496-LFSZU,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.48,214.44,No
5242-UOWHD,Male,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.74,891.82,No
2482-CZGBB,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.5,643.5,Yes
6479-SZPLM,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,700.0,No
8097-VBQTZ,Male,0,No,No,52,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.66,3674.32,No
4500-HKANN,Male,0,Yes,Yes,21,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,60.45,1269.45,No
9917-KWRBE,Female,0,Yes,Yes,39,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.84,3074.76,No
3420-ZDBMA,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.31,289.24,No
2212-LYASK,Male,0,Yes,Yes,25,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),46.8,1170.0,No
1393-IMKZG,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.34,0.0,No
8069-RHUXK,Female,0,Yes,Yes,65,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),37.23,2419.95,No
3398-GCPMU,Female,1,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.87,6290.9,No
2908-WGAXL,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.14,1411.56,No
3378-AJRAO,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.64,1118.88,No
1013-QCWAM,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.02,6566.3,No
0866-QLSIR,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,65.35,2091.2,Yes
6050-FFXES,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),106.85,7265.8,No
7181-BQYBV,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.67,0.0,Yes
0362-RAOQO,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,754.3,No
9554-DFKIC,Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.24,1546.72,No
5527-ACHSO,Female,0,No,No,10,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.51,715.1,No
0829-DDVLK,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.09,287.17,No
1399-UBQIU,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.71,627.39,No
1813-JLKWR,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.76,1349.12,No
0336-PIKEI,Male,1,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),75.15,5260.5,No
7322-OCWHC,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.45,6634.95,No
9537-VHDTA,Female,0,No,Yes,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,52.03,0.0,No
4957-TIALW,Female,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),66.83,935.62,No
2054-PJOCK,Female,0,No,No,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.98,4777.82,No
9150-HEPMB,Male,0,No,No,55,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,53.28,2930.4,No
9030-QGZNL,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.56,135.36,No
6204-IEUXJ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),82.1,82.1,Yes
3126-WQMGH,Female,0,Yes,No,47,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.79,2481.13,No
4529-CKBCL,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,80.5,Yes
2506-CLAKW,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.74,398.96,Yes
7176-WRTNX,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.15,8014.35,No
1583-IHQZE,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,113.15,1131.5,Yes
5732-IKGQH,Male,1,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.34,5423.34,No
9239-GZHZE,Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.81,7966.7,No
7205-BAIAD,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.85,830.3,No
0151-ONTOV,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.75,0.0,Yes
4140-MUHUG,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.96,87.96,Yes
0093-EXYQL,Female,1,No,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.98,3587.22,No
8064-RAVOH,Male,0,No,Yes,0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.23,0.0,No
0219-QAERP,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.72,608.16,No
0320-JDNQG,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.77,2116.17,Yes
7180-PISOG,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,0.0,Yes
9168-INPSZ,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.63,4394.46,No
3571-RFHAR,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.93,6988.59,Yes
0015-UOCOJ,Female,1,No,No,5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.14,250.7,No
5334-AFQJB,Male,1,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.67,1866.9,No
2754-SDJRD,Female,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.24,607.44,No
9578-VRMNM,Female,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.11,1006.65,Yes
1587-FKLZB,Male,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.81,6487.65,Yes
6140-QNRQQ,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.51,0.0,Yes
8963-JLGJT,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,56.98,56.98,No
4307-KTUMW,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.88,4933.76,Yes
1465-LNTLJ,Male,1,Yes,No,6,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.0,396.0,No
5440-FLBQG,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.74,7352.58,Yes
2135-DQWAQ,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.55,256.65,No
4056-QHXHZ,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.14,7569.8,No
7470-MCQTK,Female,0,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.43,593.16,Yes
7488-MXJIV,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.78,260.34,Yes
7401-JIXNM,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.88,4869.64,No
9339-FIIJL,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.18,6032.6,No
2027-FECZV,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.01,1188.11,No
2672-DZUOY,Male,0,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.85,0.0,No
4706-DGAHW,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.06,0.0,No
3870-MQAMG,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,112.3,5951.9,Yes
6670-MFRPK,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),80.76,5410.92,No
6177-PEVRA,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.78,2621.66,No
4800-CZMPC,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),104.96,4933.12,Yes
4813-HQMGZ,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.05,637.35,No
7579-KKLOE,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,92.71,6396.99,No
7377-DMMRI,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.86,48.86,Yes
8402-EIVQS,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),102.56,6768.96,No
4947-DSMXK,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.55,3252.15,No
7245-NIIWQ,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.97,139.94,No
0002-ORFBO,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,66.71,466.97,No
3324-OIRTO,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.99,7244.31,No
5414-OFQCB,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),92.38,5173.28,No
4967-WPNCF,Male,0,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.75,4597.25,No
8552-OBVRU,Female,1,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.61,4963.67,No
8499-BRXTD,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.91,350.56,No
9154-QDGTH,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.55,4433.1,No
8197-BFWVU,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.86,6664.06,No
2577-GVSIL,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),74.04,2443.32,No
9367-OIUXP,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.7,43.4,No
6770-UAYGJ,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.98,1268.06,No
6463-HHXJR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),102.09,7146.3,No
7928-VJYAB,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.53,832.77,No
1187-WILMM,Male,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.54,5461.94,No
9776-OJUZI,Female,1,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.99,6143.36,No
1306-RPWXZ,Female,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.61,968.67,No
8949-JTMAY,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.1,2802.8,Yes
2774-LVQUS,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.33,1166.62,Yes
3097-PYWXL,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.15,40.3,No
2266-SJNAT,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.27,7829.17,No
0869-PAPRP,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.52,2076.48,Yes
4238-JSSWH,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.48,3414.84,No
2972-YDYUW,Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,95.67,5261.85,No
1104-FEJAM,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,65.25,1761.75,No
2809-ILCYT,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.65,635.95,No
5499-ECUTN,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),67.79,3118.34,No
4981-FLTMF,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.99,3695.44,No
9121-PHQSR,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.72,1285.8,No
3113-IWHLC,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.48,169.44,No
3211-ILJTT,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.79,1132.64,Yes
4612-THJBS,Female,1,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.47,5855.85,Yes
4277-BWBML,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.24,1416.8,No
4094-NSEDU,Female,1,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.07,1825.33,Yes
0234-TEVTT,Female,0,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.57,2141.79,No
4304-TSPVK,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),116.7,7818.9,No
1552-AAGRX,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.98,3023.44,No
2637-FKFSY,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.26,94.52,No
9796-MVYXX,Female,1,No,No,13,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,41.04,533.52,No
7874-ECPQJ,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,62.1,No
0020-INWCK,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),96.9,6783.0,No
7089-RKVSZ,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.98,149.88,No
2683-JXWQQ,Male,0,Yes,Yes,60,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),34.4,2064.0,No
9548-ZMVTX,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),91.98,6438.6,Yes
8739-XNIKG,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.49,337.96,No
9755-JHNMN,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.08,3246.76,No
3981-QSVQI,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.45,143.15,No
2789-HQBOU,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.41,81.41,No
9424-CMPOG,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.48,171.84,No
5067-WJEUN,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),55.56,3611.4,No
3450-WXOAT,Male,0,No,No,45,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.49,2092.05,No
9251-WNSOD,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,76.52,5050.32,No
6974-DAFLI,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.54,1141.62,No
2616-UUTFK,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.25,2270.75,No
7064-JHXCE,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.28,1276.8,Yes
5103-MHMHY,Female,0,No,Yes,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.75,0.0,Yes
7989-AWGEH,Male,0,Yes,Yes,47,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.22,1843.34,No
4373-VVHQL,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,0.0,No
4559-UWIHT,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.3,999.6,No
7268-IGMFD,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),95.03,1520.48,No
1846-XWOQN,Female,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.91,0.0,Yes
0235-KGSLC,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.13,0.0,Yes
